,url,名前,説明文,base,tec,taste,style,top,glass,color,度数,特徴,画像
193,https://cocktail-f.com/cocktails/194,ダーティー・マティーニ,オリーブが漬かっていた汁を利用した、オリーブの香りが前面に押し出されたマティーニ。塩味とオイル分があり、カクテルの中ではかなり特殊な味わい。オリーブの汁によって濁りがでていることから、ダーティーの名前がついている。,ジン,シェイク,辛口,ショート,食前,カクテルグラス,透明,43%,['強い'],https://dm58o2i5oqos8.cloudfront.net/photos/194.jpg
194,https://cocktail-f.com/cocktails/195,プリンセス・メアリー,1922年にイギリスのメアリー王女の結婚式記念に作られたカクテル。カカオの甘みと生クリームがまろやかで、ブランデーベースのアレキサンダーに似ているが、ジンを使っている分鋭い味わいになっている。可愛い名前の割にしっかりとした度数のお酒なので飲む時に注意しよう。,ジン,シェイク,甘口,ショート,食後,カクテルグラス,茶色,24%,"['まろやか', '濃厚']",https://dm58o2i5oqos8.cloudfront.net/photos/195.jpg
195,https://cocktail-f.com/cocktails/196,アメリカーノ,カンパリの苦味をスイート・ベルモットがほどよく抑え、炭酸でさっぱりと割った飲みやすい食前酒のカクテル。アメリカ人という意味のカクテル名ながらも、使用しているカンパリもスイート・ベルモットもイタリアのお酒。さらにレモン・ピールを絞ることで中身は完全にイタリア人。,リキュール,ビルド,中口,ロング,食前,オールドファッションドグラス,赤,15%,['さっぱり'],https://dm58o2i5oqos8.cloudfront.net/photos/196.jpg
196,https://cocktail-f.com/cocktails/197,ボイラー・メーカー,アメリカでボイラー建設していた労働者が手っ取り早く酔うためにビールにウイスキーを入れて飲んだのが由来とされるカクテル。ウイスキーの深みとビールの爽やかさがあわさり意外に飲みやすく、見た目に反して整った味わい。パーティー等で盛り上がるが、由来の通り度数と量が多く非常に酔いやすいので、調子に乗らないように。,ビール,ビルド,中辛口,ロング,オール,ピルスナーグラス,黄金色,9%,"['強い', '楽しい']",https://dm58o2i5oqos8.cloudfront.net/photos/197.jpg
197,https://cocktail-f.com/cocktails/198,ヴェルジーネ,アマレットの芳醇な甘さにカシスの酸味が加わったところに、オレンジ・ビターズの苦味がアクセントとなっている甘口のカクテル。いずれも主張が強い材料だが見事にまとまっている。1994年のサントリーカクテルコンペティションのリキュール部門で優勝した澤千絵子氏の作品。,リキュール,シェイク,甘口,ショート,オール,カクテルグラス,茶色,30%,['まろやか'],https://dm58o2i5oqos8.cloudfront.net/photos/198.jpg
198,https://cocktail-f.com/cocktails/199,カジノ,豊かなマラスキーノの香りにジンの辛味が効いた度数高めで強烈な一杯。僅かな量のマラスキーノであってもカクテル全体の味わいを大きく変えることがよくわかる。カジノの名前に負けない大人向けの一杯。,ジン,シェイク,中辛口,ショート,オール,カクテルグラス,黄,37%,"['キレがある', '強い']",https://dm58o2i5oqos8.cloudfront.net/photos/199.jpg
199,https://cocktail-f.com/cocktails/200,バーテンダー,デュボネとベルモットのふくよかな香りとジンの鋭い味わいがマッチしたカクテル。香りの複雑さのおかげで度数の割に飲みやすく、非常に上品な印象を受ける。名前の通りバーテンダーの腕を試されると言われるカクテルの一つ。,ジン,ステア,中辛口,ショート,食前,カクテルグラス,赤,27%,"['スタンダード', 'エレガント']",https://dm58o2i5oqos8.cloudfront.net/photos/200.jpg
200,https://cocktail-f.com/cocktails/201,セブンス・ヘヴンNo.1,デュボネとマラスキーノの香りが豊かでジンの辛味で〆る上品かつ大人向けカクテル。ユダヤ・キリスト・イスラム教における天国の最高階位であり、死後そこにたどり着くと神に会えるとされる。ヨーロッパとアメリカでレシピが異なり、このNo1はヨーロッパ系。,ジン,ステア,中辛口,ショート,オール,カクテルグラス,茶色,30%,['エレガント'],https://dm58o2i5oqos8.cloudfront.net/photos/201.jpg
201,https://cocktail-f.com/cocktails/202,フローズン・ダイキリ,ダイキリをブレンダーを使ってフローズンスタイルにしたカクテル。発祥の地キューバでかつての文豪ヘミングウェイがこよなく愛したとされる。ラムにライムのさわやかな香りがマッチしており、夏場に楽しむには最適な一杯。,ラム,ブレンド,中口,ショート,オール,シャンパングラス,白,6%,"['さっぱり', '爽やか']",https://dm58o2i5oqos8.cloudfront.net/photos/202.jpg
202,https://cocktail-f.com/cocktails/203,フローズン・B-52,ブレンダーを使ってフローズンスタイルにしたB-52。もとのB-52はアルコール材料だけで出来てるため度数も高めだが、こちらは氷が加わることで度数も下がり、冷たいためデザート感覚で楽しめるカクテルになっている。,リキュール,ブレンド,甘口,ショート,オール,シャンパングラス,茶色,6%,"['さっぱり', '飲みやすい']",https://dm58o2i5oqos8.cloudfront.net/photos/203.jpg
203,https://cocktail-f.com/cocktails/204,アイリッシュ・コーヒー,ウイスキーとコーヒーが見事に調和した、ほんのり甘くほっと一息つけさせてくれる優しいカクテル。癖が少なくなめらかなアイリッシュウイスキーを使うことで、コーヒーとの一体感が生まれている。度数もそこまで高くないので、寝付けない夜の一杯におすすめ。,ウイスキー,ビルド,中甘口,ロング,オール,ホットグラス,黒,5%,"['まろやか', 'ホット']",https://dm58o2i5oqos8.cloudfront.net/photos/204.jpg
204,https://cocktail-f.com/cocktails/205,エル・プレジデンテ,ベルモットの深い香りにオレンジ・キュラソーのかすかな甘みが加わった辛口のドライな一杯。カクテル名はスペイン語で大統領や社長などの非常に偉い人を表す。グレナデン・シロップが少量入ることで絶妙な美しい色合いとなり、名前にふさわしいラグジュアリーな仕上がり。,ラム,ステア,中辛口,ショート,オール,カクテルグラス,オレンジ,34%,"['キレがある', '美しい']",https://dm58o2i5oqos8.cloudfront.net/photos/205.jpg
205,https://cocktail-f.com/cocktails/206,ミント・ジュレップ,毎年５月に開催されるアメリカ競馬のケンタッキー・ダービーのオフィシャルドリンク。ミントの香りがさわやかで、シロップの甘味が加わっているため度数の割に非常に飲みやすい。本やウェブサイトによって様々なレシピが存在するので、お気に入りの配分を見つけよう。,ウイスキー,ビルド,中口,ロング,オール,コリンズグラス,黄金色,30%,"['爽やか', '歴史ある']",https://dm58o2i5oqos8.cloudfront.net/photos/206.jpg
206,https://cocktail-f.com/cocktails/207,スロー・ジン・フィズ,スロージンのベリーとレモンのダブルの酸味がバランス良く合わさった飲みやすくさっぱりしたカクテル。度数も低く、炭酸による爽快感も加わり、暑い日にはゴクゴクと飲めてしまう。スロー・ジンの良さを広く伝えるには最適の一杯。,リキュール,シェイク,中甘口,ロング,オール,タンブラー,赤,6%,"['さっぱり', '酸っぱい', '飲みやすい']",https://dm58o2i5oqos8.cloudfront.net/photos/207.jpg
207,https://cocktail-f.com/cocktails/208,ホット・ウイスキー・トゥデイ,ウイスキーをホットでいただく、寒い夜に最適の一杯。レモンの酸味にウイスキーとスパイスの香りがホットにする事でとても芳醇に感じられる。スパイスはグローブ、ナツメグ、シナモン等お好みで入れてOKで、自分好みの一杯に仕上げよう。なお、トゥデイ（Toddy）はお酒に砂糖を加えお湯・水を注いだカクテルのスタイルのことを指す。,ウイスキー,ビルド,中口,ロング,オール,ホットグラス,黄金色,8%,"['スタンダード', 'ホット']",https://dm58o2i5oqos8.cloudfront.net/photos/208.jpg
208,https://cocktail-f.com/cocktails/209,ビューティー・スポット,「つけぼくろ」という意味で、グラスの底に少しだけ沈んだグレナデン・シロップがそれを表している。2種類のベルモットを使った香り豊かなカクテルで少量のオレンジジュースが甘みのアクセントになっている。最後の一口がシロップと混ざり合い甘口になるところも面白い。,ジン,シェイク,中口,ショート,オール,カクテルグラス,オレンジ,29%,"['美しい', '女性におすすめ']",https://dm58o2i5oqos8.cloudfront.net/photos/209.jpg
209,https://cocktail-f.com/cocktails/210,アペタイザー,デュボネとオレンジが効いた非常にフルーティーな食前という意味合いのカクテル。ジンの辛味も効いているため名前の通り食前酒としてもいいが、食事中や食後でも全く問題がない味わいに仕上がっている。,ジン,シェイク,中口,ショート,食前,カクテルグラス,オレンジ,25%,['さっぱり'],https://dm58o2i5oqos8.cloudfront.net/photos/210.jpg
210,https://cocktail-f.com/cocktails/211,コスモポリタン,クランベリーによるやさしいピンク色が美しく、オレンジとライムの香りが豊かなフルーティーな味わい。度数は低くないが、色合いとクセのない味わいから特に女性に人気がある。かつて人気を博したアメリカドラマのSEXANDTHECITYで度々登場していることでも有名。,ウォッカ,シェイク,中口,ショート,オール,カクテルグラス,ピンク,27%,"['女性におすすめ', '美しい']",https://dm58o2i5oqos8.cloudfront.net/photos/211.jpg
211,https://cocktail-f.com/cocktails/212,カシス・ソーダ,カシスリキュールをソーダで割ったシンプルなカクテル。カシスの濃厚な甘さをソーダでさっぱりと飲むことができ、度数も高くないため、居酒屋などでビールやハイボールに飽きてしまった時に最適。,リキュール,ビルド,甘口,ロング,オール,コリンズグラス,赤,5%,"['スタンダード', 'シンプル', '飲みやすい']",https://dm58o2i5oqos8.cloudfront.net/photos/212.jpg
212,https://cocktail-f.com/cocktails/213,カイピリーニャ,ライムの酸味と砂糖の甘味がガツンとくる、夏にぴったりのさっぱりしたカクテル。ポルトガル語で田舎の娘という意味をもっており、素朴ながらもしっかりとした味わい。また、ライムを贅沢に使用しているため非常にジューシー。,ラム,ビルド,中甘口,ロング,オール,オールドファッションドグラス,透明,30%,"['酸っぱい', 'トロピカル']",https://dm58o2i5oqos8.cloudfront.net/photos/213.jpg
213,https://cocktail-f.com/cocktails/214,マリブサーフ,ココナッツの甘みにトニックの苦味が少しだけ効いた、さっぱりとした夏向けのカクテル。色鮮やかなブルーは名前の通りサーフィンをする海を連想させ、味だけでなく見た目でも涼しい気持ちになれる。,リキュール,ビルド,甘口,ロング,オール,コリンズグラス,青,7%,"['さっぱり', '飲みやすい', '美しい']",https://dm58o2i5oqos8.cloudfront.net/photos/214.jpg
214,https://cocktail-f.com/cocktails/215,ストロベリー・ソーダ,ストロベリーリキュールをシンプルにソーダで割ったカクテル。いちごジャムのような濃厚な甘みをさっぱりといただくことができる。定番のカシスソーダに比べて、カシス特有の苦味もなく、純粋な甘さでとても飲みやすい。,リキュール,ビルド,甘口,ロング,オール,コリンズグラス,赤,7%,"['シンプル', 'さっぱり', '飲みやすい']",https://dm58o2i5oqos8.cloudfront.net/photos/215.jpg
215,https://cocktail-f.com/cocktails/216,シュガーラッシュ,ゲーム「VA-11Hall-A」に登場する架空のカクテル。主人公のジルが物語本編の最初に作成するチュートリアルとしてのシンプルな一杯。まずはここから、VA-11Hall-Aの扉が開く。,なし,ビルド,甘口,ロング,オール,コリンズグラス,赤,10%,['VA-11Hall-A'],https://dm58o2i5oqos8.cloudfront.net/photos/216.jpg
216,https://cocktail-f.com/cocktails/217,ふもふもドリーム,ゲーム「VA-11Hall-A」に登場する架空のカクテル。ゲーム中、未成年のノーマが注文するがアルコールを入れるかどうかはプレイヤー次第。,なし,ビルド,中口,ロング,オール,ピルスナーグラス,緑,6%,['VA-11Hall-A'],https://dm58o2i5oqos8.cloudfront.net/photos/217.jpg
217,https://cocktail-f.com/cocktails/218,ブルーフェアリー,ゲーム「VA-11Hall-A」に登場する架空のカクテル。登場人物の一人、リリム（アンドロイド）のドロシーが好んで飲む一杯。,なし,ビルド,甘口,ロング,オール,コリンズグラス,青,7%,['VA-11Hall-A'],https://dm58o2i5oqos8.cloudfront.net/photos/218.jpg
218,https://cocktail-f.com/cocktails/219,ブランディーニ,ゲーム「VA-11Hall-A」に登場する架空のカクテル。主人公の友人でセキュリティコンサルタント（ハッカー）のアルマが好んで飲む一杯。,なし,ステア,甘口,ショート,オール,カクテルグラス,茶色,4%,['VA-11Hall-A'],https://dm58o2i5oqos8.cloudfront.net/photos/219.jpg
219,https://cocktail-f.com/cocktails/220,コバルトヴェルヴェット,ゲーム「VA-11Hall-A」に登場する架空のカクテル。独特の形状のグラスに入っているのがおもしろい。,なし,ビルド,中口,ロング,オール,カクテルグラス,青,20%,['VA-11Hall-A'],https://dm58o2i5oqos8.cloudfront.net/photos/220.jpg
220,https://cocktail-f.com/cocktails/221,テキサス・フィズ,オレンジの香りが広がるフィズスタイルのカクテル。ジンの香りをオレンジが柔らかく包んでおり炭酸も相まって非常に飲みやすい仕上がり。マラスキーノチェリーを飾ることで飲む時にふわりと甘い香りを感じられるところも面白い。,ジン,シェイク,中口,ロング,オール,タンブラー,黄,16%,"['さっぱり', '飲みやすい']",https://dm58o2i5oqos8.cloudfront.net/photos/221.jpg
221,https://cocktail-f.com/cocktails/222,ストロベリー・フィールド,いちごの甘みにレモンとオレンジの香りと酸味が加わることで味が引き締まり、甘すぎずバランスの良いカクテル。ストロベリーリキュールの赤みもとても美しく、見た目、味わいともにいちご畑が一面に広がる。,リキュール,シェイク,中甘口,ショート,オール,カクテルグラス,赤,22%,"['美しい', '女性におすすめ']",https://dm58o2i5oqos8.cloudfront.net/photos/222.jpg
222,https://cocktail-f.com/cocktails/223,クランベリー・クーラー,アマレットの香りにクランベリーとオレンジの甘みが広がる、飲みやすい甘口のカクテル。他にも各分量を少し減らして炭酸で割るレシピもあるが、こちらはアマレットとジュースだけの濃厚な味わい。度数も高くなく、見た目に鮮やかなため女性にも人気がある。,リキュール,ビルド,甘口,ロング,オール,コリンズグラス,赤,7%,"['飲みやすい', '女性におすすめ']",https://dm58o2i5oqos8.cloudfront.net/photos/223.jpg
223,https://cocktail-f.com/cocktails/224,ビアモーニ,グレープフルーツの香りが鼻をくすぐる、カンパリの苦味を抑えた飲みやすいビアカクテル。スプモーニという有名なカクテルのトニックの代わりにビールを使用したレシピ。カンパリとビールという苦いお酒が2つ入っているが、グレープフルーツの酸味がうまく中和してとても飲みやすい。,ビール,ビルド,中甘口,ロング,オール,ピルスナーグラス,赤,7%,"['さっぱり', '美しい']",https://dm58o2i5oqos8.cloudfront.net/photos/224.jpg
224,https://cocktail-f.com/cocktails/225,バーバラ,ウォッカによるアルコールの苦味がさながらビターチョコレートのようなしっかりとした味わい。カカオリキュールを使ったカクテルの中でも度数が高く、大人向けのチョコレートドリンクとも言える。,ウォッカ,シェイク,甘口,ショート,食後,カクテルグラス,茶色,26%,"['まろやか', '濃厚']",https://dm58o2i5oqos8.cloudfront.net/photos/225.jpg
225,https://cocktail-f.com/cocktails/226,ザザ,ジンのガツンとした辛味のなかにデュボネの甘く芳醇な香りが漂い、オレンジ・ビターズの香りが鼻を通り抜ける食前向けのカクテル。すべてアルコール材料で度数も高いため大人向けだが、しっかりとした味わいと香りで胃を刺激してくれる。,ジン,ステア,中辛口,ショート,食前,カクテルグラス,ピンク,39%,"['キレがある', '強い']",https://dm58o2i5oqos8.cloudfront.net/photos/226.jpg
226,https://cocktail-f.com/cocktails/227,マドラス,柔らかいオレンジ色が特徴的でフルーティなカクテル。クランベリーとオレンジがまろやかに調和し、ウォッカの苦味がきゅっと締める、辛すぎず甘すぎないバランスの取れた仕上がり。あえて最後にステアしないとグラスの中に材料の層が美しく出る。,ウォッカ,ビルド,中甘口,ロング,オール,コリンズグラス,オレンジ,10%,['さっぱり'],https://dm58o2i5oqos8.cloudfront.net/photos/227.jpg
227,https://cocktail-f.com/cocktails/228,アプリコット,アプリコットの甘みにオレンジとレモンの酸味が心地よく、非常にジューシーな仕上がりのアプリコットブランデーを使った代表的なカクテルの一つ。度数は低くないが非常に飲みやすく、カクテルの初心者にもおすすめできる一杯。,リキュール,シェイク,中甘口,ショート,オール,カクテルグラス,黄,20%,['さっぱり'],https://dm58o2i5oqos8.cloudfront.net/photos/228.jpg
228,https://cocktail-f.com/cocktails/229,アイデアル,爽やかなグレープフルーツとマラスキーノの独特な香りがマッチしたカクテル。マティーニのアレンジカクテルと言われているが、こちらは度数も低くかつグレープフルーツが効いているため飲みやすい。マティーニでは辛すぎるけど甘いお酒は飲みたくない時におすすめ。,ジン,シェイク,中口,ショート,オール,カクテルグラス,白,22%,"['爽やか', '女性におすすめ']",https://dm58o2i5oqos8.cloudfront.net/photos/229.jpg
229,https://cocktail-f.com/cocktails/230,パール・ハーバー,太平洋戦争の発端となった真珠湾の名を冠した、メロンとパイナップルの豊かな香りと甘みにウォッカの力強さも併せ持ったカクテル。暗い戦争を背景にしたエメラルドグリーンの美しさはそこに儚さをも感じられる。,リキュール,シェイク,中甘口,ショート,オール,カクテルグラス,緑,20%,['美しい'],https://dm58o2i5oqos8.cloudfront.net/photos/230.jpg
230,https://cocktail-f.com/cocktails/231,ブランデー・サワー,レモンの酸味がさわやかでブランデーの香りが豊かなサワータイプのカクテル。このサワーとは酸っぱいという意味で、レシピに炭酸は入っていないが、最後に炭酸で割っても美味しくいただける。,ブランデー,シェイク,中口,ショート,オール,サワーグラス,オレンジ,23%,"['さっぱり', '酸っぱい']",https://dm58o2i5oqos8.cloudfront.net/photos/231.jpg
231,https://cocktail-f.com/cocktails/232,スパイダー・キッス,ブランデーの豊かな香りにコーヒー・リキュールの甘み、そして生クリームのまろやかさが加わったデザートカクテル。しっかりとしたアルコールを感じつつも甘く飲みやすい。気づいたときには少し危ない魅力に引っかかってしまっているかもしれない。,ブランデー,シェイク,甘口,ショート,食後,カクテルグラス,茶色,20%,"['まろやか', '濃厚', '女性におすすめ']",https://dm58o2i5oqos8.cloudfront.net/photos/232.jpg
232,https://cocktail-f.com/cocktails/233,ニンジャ・タートル,1990年に公開された映画「ミュータント・タートルズ」に触発されて作られたと言われるカクテル。とりわけケミカルな緑色が目を引き、正にタートルズのあの色合いを表している。ブルーキュラソーとオレンジジュースが混ざりあった時の緑に変化する様が面白い。,ジン,ビルド,中口,ロング,オール,タンブラー,緑,15%,"['美しい', '映画']",https://dm58o2i5oqos8.cloudfront.net/photos/233.jpg
233,https://cocktail-f.com/cocktails/234,ソルクバーノ,グレープフルーツとトニックがさわやかな苦味と酸味となったトロピカルな味わい。海外生まれに見えて実はサヴォイ北野坂というバーの木村義久氏が考案した日本生まれのカクテル。輪切りにしたグレープフルーツがまるで太陽のように見える、気持ちを明るくしてくれる素敵な一杯。,ラム,ビルド,中甘口,ロング,オール,ピルスナーグラス,白,10%,"['さっぱり', 'トロピカル']",https://dm58o2i5oqos8.cloudfront.net/photos/234.jpg
234,https://cocktail-f.com/cocktails/235,ホット・イタリアン,オレンジジュースを温めるというあまり馴染みのない飲み方ではあるが、オレンジの酸味とアマレットの甘味が引き立ち、香りも非常に豊かになっている。度数も低めで飲みやすく、冬の夜にこれでほっと一息ついてみるのもいかがだろうか。,リキュール,ビルド,甘口,ロング,オール,ホットグラス,オレンジ,6%,['ホット'],https://dm58o2i5oqos8.cloudfront.net/photos/235.jpg
235,https://cocktail-f.com/cocktails/236,オペラ・マティーニ,ジンの辛味をデュボネの甘みとマラスキーノの香りで柔らかく仕上げた上品な味わいのマティーニ。デュボネによる赤みとレモンピールの色合いも美しい。色、味、香りあらゆる面から楽しむことができるカクテル。,ジン,シェイク,中口,ショート,食前,カクテルグラス,赤,32%,"['美しい', 'エレガント']",https://dm58o2i5oqos8.cloudfront.net/photos/236.jpg
236,https://cocktail-f.com/cocktails/237,カンパリ・カクテル,ジンとカンパリだけをステアしたシンプルなカクテル。一切のごまかしのないジンのキレとカンパリの苦味がダイレクトに伝わってくる上級者向けの味わいだが、素材が互いに高め合った見事な調和の一杯。,ジン,ステア,中口,ショート,食前,カクテルグラス,赤,36%,"['シンプル', 'キレがある', '美しい']",https://dm58o2i5oqos8.cloudfront.net/photos/237.jpg
237,https://cocktail-f.com/cocktails/238,ウォッカ・トニック,有名なジン・トニックのウォッカバージョン。クセのないウォッカを使うことでよりクリアでさっぱりした味わいとなり、料理にも合わせやすい。日本のバーで最もメジャーなカクテルはジントニックと言われるが、あえてこちらを注文して他の人と違いを出してみてはどうだろうか。,ウォッカ,ビルド,中口,ロング,オール,タンブラー,透明,16%,"['スタンダード', 'さっぱり', '料理に合う']",https://dm58o2i5oqos8.cloudfront.net/photos/238.jpg
238,https://cocktail-f.com/cocktails/239,ウイスキー・ミルク・パンチ,ウイスキーと牛乳がまろやかで砂糖も入ることで飲みやすくなった、古くからアイルランドやアメリカで親しまれたカクテル。ナツメグやシナモンなどの香辛料を足して香りを楽しむこともできる他、温かい牛乳を使うことでホットカクテルとしても楽しめる幅が広い一杯。,ウイスキー,シェイク,中甘口,ロング,オール,ピルスナーグラス,白,10%,"['まろやか', '歴史ある']",https://dm58o2i5oqos8.cloudfront.net/photos/239.jpg
239,https://cocktail-f.com/cocktails/240,ミント・フラッペ,クラッシュドアイスにミントリキュールを注いだだけのシンプルなレシピで、ミントの爽快感抜群で見た目にも涼しい夏向けカクテル。ミントリキュールの味がすべてであり、ミント好きにはこれ以上ない一杯。,リキュール,ビルド,甘口,ロング,食後,シャンパングラス,緑,21%,"['シンプル', '爽やか', '美しい']",https://dm58o2i5oqos8.cloudfront.net/photos/240.jpg
240,https://cocktail-f.com/cocktails/241,ジン・デイジー,レモンの酸味とグレナデン・シロップの甘みがバランス良く、クラッシュドアイスで清涼感あふれる仕上がりで、度数の高さの割にアルコールを感じにくい一杯。デイジーとはヒナギクのことで、その可愛らしいピンク色がこのカクテルにも現れている。,ジン,シェイク,中口,ロング,オール,ゴブレット,ピンク,28%,"['さっぱり', '酸っぱい', '美しい']",https://dm58o2i5oqos8.cloudfront.net/photos/241.jpg
241,https://cocktail-f.com/cocktails/242,ハワイアン,オレンジの豊かな香りのなかにジンのキリッとした味があわさったカクテル。名前の通りオレンジのフルーティさがトロピカルな雰囲気を出している。よりトロピカルさを感じたい場合は、オレンジジュースの代わりにパイナップルジュースを使っても良い。,ジン,シェイク,中口,ショート,オール,カクテルグラス,黄,32%,['トロピカル'],https://dm58o2i5oqos8.cloudfront.net/photos/242.jpg
242,https://cocktail-f.com/cocktails/243,ブラウン・ベルベット,チョコレートの甘味とオレンジの香りを生クリームのまろやかさがきれいにまとめた甘口カクテル。ショートカクテルの中では比較的度数も抑えめなため飲みやすく、名前通り優雅でなめらかなベルベットの口当たりを楽しめる。,リキュール,シェイク,甘口,ショート,食後,カクテルグラス,茶色,14%,"['まろやか', '女性におすすめ']",https://dm58o2i5oqos8.cloudfront.net/photos/243.jpg
243,https://cocktail-f.com/cocktails/244,キール・ロイヤル,スパークリング・ワインにカシスの甘みと色合いが加わった食前酒としてぴったりのカクテル。ワイン特有の匂いをカシスが和らげており飲みやすい。カシスの分量は好みでOKで、少ないほど辛口の仕上がりとなる。,ワイン,ビルド,中口,ロング,食前,シャンパングラス,赤,13%,"['シンプル', '爽やか']",https://dm58o2i5oqos8.cloudfront.net/photos/244.jpg
244,https://cocktail-f.com/cocktails/245,ミモザ,オレンジジュースとスパークリング・ワインのシンプルなカクテル。ワインのクセがオレンジジュースで中和されており、非常に飲みやすい。元々フランスの上流階級で飲まれており「シャンパーニュ・ア・ロランジュ」と呼ばれていたが、現在はフランスでミモザの名で親しまれる黄色の花のカクテル名となった。,ワイン,ビルド,中口,ロング,オール,シャンパングラス,黄,6%,"['シンプル', 'さっぱり', '飲みやすい']",https://dm58o2i5oqos8.cloudfront.net/photos/245.jpg
245,https://cocktail-f.com/cocktails/246,シャンパン・カクテル,アンゴスチュラ・ビターズの奥行ある苦味・香りがシャンパンに深みを与えたカクテルで、少しずつ角砂糖が溶けることで甘くなっていく所が特徴的。そして何よりも映画「カサブランカ」で非常に有名なセリフ「君の瞳に乾杯」の時に飲まれたものとして有名。,ワイン,ビルド,中口,ロング,オール,シャンパングラス,黄金色,12%,"['さっぱり', '歴史ある', '映画']",https://dm58o2i5oqos8.cloudfront.net/photos/246.jpg
246,https://cocktail-f.com/cocktails/247,ベリーニ,ピーチネクターの甘酸っぱさにスパークリングワインの弾ける泡が心地よい。アルコール感も程よく、またピンクがかった乳白色の優しい色合いは女性にもおすすめ。1948年にイタリアで開かれた画家ベリーニの展示会を記念して作られたとされる。,ワイン,ビルド,中甘口,ロング,オール,シャンパングラス,ピンク,8%,"['さっぱり', '飲みやすい', '女性におすすめ']",https://dm58o2i5oqos8.cloudfront.net/photos/247.jpg
247,https://cocktail-f.com/cocktails/248,クラシック,ブランデーとマラスキーノによる芳醇な香りと、オレンジとレモンそして縁取られた砂糖による甘みと酸味が絶妙な仕上がり。比較的軽めの味わいながらもどこか落ち着いた大人の社交場のような雰囲気を持っている。,ブランデー,シェイク,中口,ショート,オール,カクテルグラス,オレンジ,24%,['さっぱり'],https://dm58o2i5oqos8.cloudfront.net/photos/248.jpg
248,https://cocktail-f.com/cocktails/249,ミッドナイト・サン,メロンの独特な甘みとオレンジ、レモンの酸味が効いたフルーティなカクテル。真夜中の太陽という意味で、底に沈むグレナデン・シロップが白夜の常に沈まぬ太陽を表している。ウォッカは白夜が起こるフィンランド産のものを使うのが一般的とされており、カクテル名との統一が図れ美しい。,ウォッカ,シェイク,中甘口,ロング,オール,コリンズグラス,緑,13%,"['さっぱり', '美しい']",https://dm58o2i5oqos8.cloudfront.net/photos/249.jpg
249,https://cocktail-f.com/cocktails/250,インスピレーション,日本酒と桜リキュールという日本を代表する素材を、パイナップルジュースがしっかりとまとめ上げたカクテル。色合いも桜のピンクとシェイクした泡の白があわさり、紅白を彷彿とさせ非常に美しい。おめでたい席でこのカクテルを頂くのもまた一興ではないか。,日本酒,シェイク,中甘口,ショート,オール,カクテルグラス,ピンク,14%,"['さっぱり', '美しい']",https://dm58o2i5oqos8.cloudfront.net/photos/250.jpg
250,https://cocktail-f.com/cocktails/251,キク・フィズ,日本酒の持つ麹特有の鋭さが生クリームで非常に飲みやすく仕上げられた、ほんのり甘いカクテル。日本酒と生クリームという珍しい組み合わせながら、その相性の良さに驚くことができる。普段は日本酒を飲まない人でも気軽に飲める一杯。,日本酒,ステア,中甘口,ロング,オール,タンブラー,白,11%,['まろやか'],https://dm58o2i5oqos8.cloudfront.net/photos/251.jpg
251,https://cocktail-f.com/cocktails/252,撫子,酸味と甘味が効いた日本酒ベースのカクテル。卵白が入ることで口当たりなめらかな上、卵特有の生臭さも他の材料によってうまくカバーされ飲みやすい。大和撫子の名前の通り、全体的に柔らかく穏やかで上品な印象を与えてくれる一杯は晴れの場にも相応しい。,日本酒,シェイク,中甘口,ショート,オール,カクテルグラス,ピンク,8%,"['まろやか', '飲みやすい', '美しい', 'エレガント', '女性におすすめ']",https://dm58o2i5oqos8.cloudfront.net/photos/252.jpg
252,https://cocktail-f.com/cocktails/253,ワン・モア・フォー・ザ・ロード,ブランデーの豊かな香りのあとにコーヒーの苦味を感じつつ、全体としては卵白の口当たりがやさしい甘さ控えめのデザートカクテル。最後の１杯として口の中をリセットしたい時に最適。1979年にH.B.Aカクテルコンペティションで準優勝した今村博明氏による作品。,ブランデー,シェイク,中甘口,ショート,食後,カクテルグラス,茶色,19%,['まろやか'],https://dm58o2i5oqos8.cloudfront.net/photos/253.jpg
253,https://cocktail-f.com/cocktails/254,カウボーイ,バーボンの力強い味に牛乳の優しさそして砂糖による少しの甘みを持った、シンプルだが親しみやすい味わいのカクテル。バーボンの尖った部分を牛乳がまろやかにしているため飲みやすい。このレシピの他にも生クリームを使ってシェイクするものなどもあるので、好みのカウボーイを目指してみよう。,ウイスキー,ビルド,中甘口,ロング,オール,タンブラー,白,12%,['まろやか'],https://dm58o2i5oqos8.cloudfront.net/photos/254.jpg
254,https://cocktail-f.com/cocktails/255,タンゴ,ベルモットのふくよかな香りにオレンジの要素が足されたことでフルーティさも併せ持つカクテル。ハリー・マッケルホーン氏がパリにあるハリーズ・ニューヨーク・バーで生み出したとされる。名前の通り落ち着きのある上品な味わいの中に情熱的な力強さを持ち、大人の社交の場にふさわしい一杯。,ジン,シェイク,中口,ショート,オール,カクテルグラス,オレンジ,28%,['エレガント'],https://dm58o2i5oqos8.cloudfront.net/photos/255.jpg
